team_size,team_members_absent_same_period,team_critical_employees_absent,is_critical_period,duration_days,employee_seniority_months,absences_last_6_months,late_arrivals_last_30_days,approved_requests_last_year,rejected_requests_last_year,anomaly_score_last_30_days,days_until_period_end,start_date,approved,request_id,request_type,employee_id,employee_department,end_date
6,0,0,False,1,115,2,1,5,0,0.31466269829469695,10,2026-06-21,1,14649,AUTORISATION,1104,Operations,2026-06-21
5,0,0,False,5,31,3,2,8,0,0.036603576063905185,25,2026-06-22,1,14650,TELETRAVAIL,1024,Support,2026-06-26
5,0,0,False,5,27,0,2,6,1,0.3329995451006586,7,2026-06-19,1,14651,AUTORISATION,1160,Sales,2026-06-23
10,0,0,False,1,109,3,1,3,1,0.1347782597053251,2,2026-06-29,1,14652,AUTORISATION,1096,Operations,2026-06-29
10,0,0,False,2,90,3,2,6,0,0.24695178069020277,29,2026-06-02,1,14653,TELETRAVAIL,1058,Sales,2026-06-03
9,0,0,False,4,63,0,1,8,0,0.18205460474212473,8,2026-06-09,1,14654,AUTORISATION,1192,Engineering,2026-06-12
6,4,2,True,10,6,5,7,3,5,0.7334849460735454,3,2026-05-28,0,14655,CONGE,1157,Finance,2026-06-06
4,3,1,True,3,33,11,3,2,2,0.815805732813387,5,2026-05-20,0,14656,TELETRAVAIL,1004,Sales,2026-05-22
6,1,1,True,5,56,6,4,5,3,0.33736790941576644,2,2026-06-06,0,14657,CONGE,1194,Sales,2026-06-10
5,0,0,False,4,76,3,0,4,0,0.3060692281035696,22,2026-06-12,1,14658,AUTORISATION,1160,Finance,2026-06-15
10,0,0,False,1,75,3,1,4,0,0.23632023200952224,20,2026-06-28,1,14659,CONGE,1093,Support,2026-06-28
9,1,0,False,1,30,2,1,7,1,0.36686214267239187,11,2026-06-15,1,14660,AUTORISATION,1105,Support,2026-06-15
10,0,0,False,3,109,1,1,3,1,0.061251494506628396,18,2026-06-24,1,14661,AUTORISATION,1022,Support,2026-06-26
6,0,0,False,5,31,2,2,8,1,0.26172593076867406,1,2026-06-17,1,14662,CONGE,1082,Operations,2026-06-21
6,5,1,True,13,12,10,8,2,3,0.607240046792314,4,2026-05-20,0,14663,CONGE,1180,Support,2026-06-01
4,1,1,True,5,54,2,3,3,2,0.6629611790436127,8,2026-06-04,0,14664,CONGE,1033,Sales,2026-06-08
4,2,1,True,7,25,4,4,0,3,0.8241864359898188,4,2026-05-24,0,14665,TELETRAVAIL,1073,Operations,2026-05-30
9,1,0,False,1,28,3,0,4,1,0.09440545655044552,24,2026-05-22,1,14666,CONGE,1045,Finance,2026-05-22
6,0,0,False,2,40,3,0,5,0,0.2720544408173912,13,2026-05-30,1,14667,TELETRAVAIL,1054,Engineering,2026-05-31
5,2,1,True,14,1,6,6,1,2,0.5308328403136583,6,2026-05-27,0,14668,TELETRAVAIL,1147,Operations,2026-06-09
5,0,0,False,2,49,3,1,9,0,0.13501457869697903,29,2026-05-25,1,14669,TELETRAVAIL,1003,Operations,2026-05-26
7,3,2,True,7,29,7,6,0,4,0.662945996341318,6,2026-05-24,0,14670,AUTORISATION,1111,Support,2026-05-30
5,1,0,True,9,37,2,2,2,3,0.46246975903342413,4,2026-05-30,1,14671,AUTORISATION,1009,Support,2026-06-07
5,0,0,False,5,23,1,0,8,1,0.07668992581696776,13,2026-06-17,1,14672,AUTORISATION,1004,Engineering,2026-06-21
5,2,1,False,7,28,9,8,2,4,0.925365146318976,2,2026-05-22,0,14673,CONGE,1070,Finance,2026-05-28
4,3,2,True,14,8,10,4,0,5,0.841186314283215,6,2026-05-28,0,14674,AUTORISATION,1079,Engineering,2026-06-10
4,2,2,False,14,23,10,9,1,5,0.8401661852948449,4,2026-05-23,0,14675,AUTORISATION,1081,Operations,2026-06-05
3,1,2,True,4,32,6,9,2,3,0.7535306512258233,0,2026-05-21,0,14676,TELETRAVAIL,1179,Engineering,2026-05-24
7,1,0,True,6,38,4,4,5,3,0.4807714266718606,8,2026-05-23,1,14677,CONGE,1044,Finance,2026-05-28
8,7,2,True,4,30,7,2,1,2,0.8031950625613999,0,2026-05-26,0,14678,CONGE,1180,Sales,2026-05-29
7,0,0,False,1,39,2,1,8,0,0.2255427234879849,28,2026-05-25,1,14679,TELETRAVAIL,1048,Engineering,2026-05-25
4,2,2,False,9,32,5,6,1,5,0.5777069618717592,1,2026-05-22,0,14680,AUTORISATION,1179,Engineering,2026-05-30
9,1,1,True,5,23,6,0,4,3,0.6909910109374613,8,2026-06-03,0,14681,CONGE,1105,Finance,2026-06-07
6,1,1,True,11,21,2,2,6,3,0.5369376442803363,2,2026-05-25,1,14682,TELETRAVAIL,1056,Operations,2026-06-04
9,1,0,False,4,69,2,1,4,1,0.03175836474458351,5,2026-06-05,1,14683,CONGE,1096,Sales,2026-06-08
5,0,0,False,4,24,2,1,5,0,0.166096981029312,17,2026-05-31,1,14684,AUTORISATION,1002,Finance,2026-06-03
4,1,0,True,7,15,4,2,6,2,0.6762338952121554,5,2026-05-20,0,14685,TELETRAVAIL,1041,Sales,2026-05-26
6,0,0,False,1,117,0,2,9,1,0.3755427682561048,13,2026-06-07,1,14686,AUTORISATION,1172,Support,2026-06-07
7,4,1,False,13,10,8,6,2,2,0.9180126814517037,6,2026-05-21,0,14687,TELETRAVAIL,1035,Support,2026-06-02
5,0,0,False,5,85,0,2,7,0,0.3649307925680552,11,2026-05-30,1,14688,TELETRAVAIL,1164,Engineering,2026-06-03
8,1,0,False,2,42,3,1,8,1,0.24147955524242432,2,2026-06-26,1,14689,AUTORISATION,1088,Support,2026-06-27
7,1,1,True,13,39,6,0,2,3,0.5965930730765232,2,2026-06-06,0,14690,AUTORISATION,1178,Sales,2026-06-18
10,0,0,False,5,85,0,1,5,1,0.39439852895073124,25,2026-06-17,1,14691,TELETRAVAIL,1028,Engineering,2026-06-21
4,1,0,True,13,32,5,2,6,1,0.47498270287907834,7,2026-05-23,0,14692,AUTORISATION,1107,Finance,2026-06-04
8,1,0,False,2,89,0,0,8,0,0.1815503634717752,25,2026-05-25,1,14693,AUTORISATION,1052,Sales,2026-05-26
3,1,1,True,13,4,10,5,2,3,0.7818604754204217,2,2026-05-20,0,14694,CONGE,1002,Sales,2026-06-01
5,0,0,False,3,58,3,1,3,1,0.10718768757858409,20,2026-06-27,1,14695,CONGE,1198,Support,2026-06-29
6,5,1,True,9,13,11,3,0,5,0.5156001907007338,5,2026-05-19,0,14696,CONGE,1136,Engineering,2026-05-27
3,1,1,True,7,4,9,2,1,5,0.8132342750013735,3,2026-05-22,0,14697,TELETRAVAIL,1156,Support,2026-05-28
7,0,0,False,2,23,1,2,7,1,0.12267991234063987,1,2026-06-23,1,14698,CONGE,1199,Operations,2026-06-24
7,3,1,False,5,28,6,5,0,5,0.8928642627279493,5,2026-05-23,0,14699,CONGE,1022,Engineering,2026-05-27
9,1,0,False,3,26,3,1,8,0,0.050059955811744765,21,2026-06-03,1,14700,TELETRAVAIL,1021,Finance,2026-06-05
11,1,0,False,3,50,0,1,5,1,0.027231173585118687,8,2026-07-02,1,14701,TELETRAVAIL,1144,Operations,2026-07-04
8,0,0,False,4,101,3,1,8,0,0.17760554153941346,13,2026-05-26,1,14702,AUTORISATION,1094,Finance,2026-05-29
8,4,1,False,6,3,5,6,0,3,0.8083865949172784,2,2026-05-25,0,14703,TELETRAVAIL,1010,Finance,2026-05-30
4,2,2,True,4,27,9,2,0,5,0.9467064278778294,0,2026-05-25,0,14704,CONGE,1122,Sales,2026-05-28
6,1,1,True,5,41,4,3,5,1,0.46948369686592484,9,2026-05-26,1,14705,CONGE,1086,Finance,2026-05-30
8,7,1,True,4,25,5,4,3,5,0.6703807120468311,2,2026-05-20,0,14706,TELETRAVAIL,1166,Operations,2026-05-23
3,2,1,False,14,16,7,6,0,5,0.5548018598780889,3,2026-05-24,0,14707,AUTORISATION,1107,Engineering,2026-06-06
8,4,1,True,14,12,10,7,3,3,0.7194064188636546,6,2026-05-28,0,14708,AUTORISATION,1081,Engineering,2026-06-10
11,1,0,False,5,36,1,2,5,1,0.21214841052341546,24,2026-06-11,1,14709,CONGE,1171,Engineering,2026-06-15
5,0,0,False,3,112,0,2,6,1,0.2018647758968487,0,2026-06-24,1,14710,AUTORISATION,1184,Sales,2026-06-26
11,1,0,False,4,111,0,1,8,1,0.3260272157311312,8,2026-05-22,1,14711,TELETRAVAIL,1134,Support,2026-05-25
3,1,2,False,7,14,4,9,1,3,0.9183096462558072,6,2026-05-22,0,14712,CONGE,1129,Sales,2026-05-28
6,5,2,False,12,35,6,6,2,5,0.5166925566144295,0,2026-05-24,0,14713,CONGE,1055,Sales,2026-06-04
7,3,1,True,13,3,8,6,0,2,0.9046415822796536,3,2026-05-22,0,14714,AUTORISATION,1069,Finance,2026-06-03
11,1,0,False,3,35,0,2,5,1,0.23192361278972623,10,2026-06-16,1,14715,CONGE,1080,Support,2026-06-18
8,1,0,True,8,45,3,1,4,1,0.5844580897655187,1,2026-06-06,1,14716,TELETRAVAIL,1055,Engineering,2026-06-13
8,1,0,False,1,30,3,1,6,0,0.34471450228176365,0,2026-05-24,1,14717,CONGE,1117,Support,2026-05-24
11,1,0,False,1,85,3,2,3,1,0.2572076828871339,13,2026-06-08,1,14718,AUTORISATION,1114,Engineering,2026-06-08
5,3,1,True,8,11,9,2,1,3,0.5320638177275365,4,2026-05-27,0,14719,AUTORISATION,1145,Support,2026-06-03
8,1,0,False,1,48,1,0,9,1,0.23365539106064726,22,2026-06-01,1,14720,AUTORISATION,1116,Finance,2026-06-01
5,0,0,False,2,58,1,1,9,1,0.24399069603132714,23,2026-06-11,1,14721,TELETRAVAIL,1140,Engineering,2026-06-12
10,0,0,False,4,80,2,2,4,0,0.2151669918496924,20,2026-06-27,1,14722,TELETRAVAIL,1169,Engineering,2026-06-30
6,1,1,True,5,40,2,3,3,3,0.31102884536366054,2,2026-06-06,0,14723,AUTORISATION,1008,Finance,2026-06-10
7,0,0,False,1,22,3,2,9,0,0.09310673908240284,24,2026-06-17,1,14724,TELETRAVAIL,1035,Finance,2026-06-17
6,4,1,True,12,6,11,6,3,4,0.663824681975703,0,2026-05-25,0,14725,TELETRAVAIL,1111,Finance,2026-06-05
6,0,0,False,4,75,2,1,9,0,0.36845730496461243,7,2026-06-21,1,14726,TELETRAVAIL,1064,Finance,2026-06-24
11,0,0,False,1,113,1,0,9,1,0.20049236090311318,23,2026-06-12,1,14727,TELETRAVAIL,1014,Finance,2026-06-12
7,0,0,False,4,36,2,2,7,1,0.055943866856533034,4,2026-06-18,1,14728,CONGE,1095,Finance,2026-06-21
9,1,0,False,5,118,0,1,6,1,0.37484088771346014,27,2026-06-30,1,14729,CONGE,1005,Support,2026-07-04
10,0,0,False,4,54,0,0,5,0,0.07036747377212751,29,2026-06-22,1,14730,TELETRAVAIL,1044,Sales,2026-06-25
5,3,2,True,9,35,5,5,2,2,0.7741786228457144,3,2026-05-22,0,14731,CONGE,1161,Sales,2026-05-30
10,0,0,False,2,72,3,1,4,0,0.041788861797320956,4,2026-06-07,1,14732,CONGE,1082,Engineering,2026-06-08
5,0,0,False,2,47,3,2,3,1,0.23325409894692217,1,2026-06-12,1,14733,TELETRAVAIL,1099,Finance,2026-06-13
3,2,1,True,8,12,10,8,0,3,0.5506855592729276,6,2026-05-25,0,14734,AUTORISATION,1091,Finance,2026-06-01
4,2,2,True,10,1,10,9,3,5,0.6140798054668836,1,2026-05-27,0,14735,CONGE,1105,Finance,2026-06-05
10,0,0,False,4,75,1,2,5,0,0.23319386204773826,20,2026-05-24,1,14736,AUTORISATION,1062,Engineering,2026-05-27
11,0,0,False,4,90,2,0,8,0,0.09115600355500333,16,2026-06-24,1,14737,TELETRAVAIL,1086,Operations,2026-06-27
5,3,2,False,8,8,5,4,2,5,0.8436854648726104,5,2026-05-28,0,14738,TELETRAVAIL,1194,Finance,2026-06-04
9,2,1,True,9,30,2,3,6,2,0.5072570216968543,9,2026-06-05,0,14739,AUTORISATION,1068,Operations,2026-06-13
5,0,0,False,5,116,1,0,6,0,0.24559822985920007,9,2026-05-25,1,14740,CONGE,1151,Sales,2026-05-29
11,0,0,False,1,25,2,2,7,1,0.14135357921376165,28,2026-06-03,1,14741,CONGE,1054,Finance,2026-06-03
4,3,1,False,14,20,7,6,2,2,0.5053115274157997,3,2026-05-26,0,14742,CONGE,1179,Sales,2026-06-08
4,3,2,False,9,4,6,7,0,4,0.8988390498617922,0,2026-05-19,0,14743,TELETRAVAIL,1026,Sales,2026-05-27
7,6,2,True,13,15,5,8,2,3,0.8292439556955226,1,2026-05-20,0,14744,CONGE,1034,Sales,2026-06-01
6,0,0,False,4,53,0,2,4,0,0.11989437666178833,5,2026-05-27,1,14745,AUTORISATION,1015,Support,2026-05-30
6,0,0,False,4,56,0,1,8,0,0.1357664642379061,10,2026-06-24,1,14746,CONGE,1130,Operations,2026-06-27
7,0,0,False,1,95,2,0,5,0,0.0659338767370553,10,2026-06-20,1,14747,CONGE,1074,Operations,2026-06-20
7,0,0,False,5,44,2,2,7,0,0.13838452052796027,12,2026-06-10,1,14748,CONGE,1199,Operations,2026-06-14
9,1,1,True,7,30,5,4,2,1,0.6376855980908845,7,2026-06-01,0,14749,AUTORISATION,1129,Support,2026-06-07
4,1,0,True,8,59,6,3,3,2,0.3256976026693013,4,2026-05-22,1,14750,CONGE,1059,Engineering,2026-05-29
5,4,2,True,4,8,8,7,2,5,0.6113831049063602,1,2026-05-20,0,14751,AUTORISATION,1063,Finance,2026-05-23
3,1,2,True,6,12,6,5,0,4,0.8247289801348134,4,2026-05-26,0,14752,TELETRAVAIL,1066,Operations,2026-05-31
6,0,0,False,2,35,1,0,8,0,0.2825390100276119,5,2026-06-21,1,14753,CONGE,1192,Engineering,2026-06-22
5,1,0,True,8,53,2,4,6,2,0.602940029902325,8,2026-05-29,0,14754,TELETRAVAIL,1016,Finance,2026-06-05
7,5,1,True,14,28,5,2,3,4,0.7746888171593364,2,2026-05-22,0,14755,AUTORISATION,1043,Operations,2026-06-04
10,1,0,False,4,113,0,0,6,1,0.1369595067209391,19,2026-06-23,1,14756,CONGE,1074,Support,2026-06-26
3,1,1,True,8,3,4,9,1,3,0.6046353923161676,1,2026-05-21,0,14757,CONGE,1071,Engineering,2026-05-28
8,1,0,False,2,53,1,0,4,0,0.03404397488701747,14,2026-05-25,1,14758,CONGE,1195,Support,2026-05-26
6,3,2,True,11,12,4,5,1,2,0.7865479724011197,4,2026-05-26,0,14759,CONGE,1048,Operations,2026-06-05
6,1,1,True,7,26,5,2,4,1,0.465383368929741,6,2026-06-03,1,14760,TELETRAVAIL,1134,Finance,2026-06-09
9,0,0,False,4,92,3,0,3,0,0.2864491655025551,28,2026-06-28,1,14761,TELETRAVAIL,1146,Operations,2026-07-01
6,3,1,True,7,18,9,9,1,4,0.9050231424386751,3,2026-05-23,0,14762,AUTORISATION,1058,Finance,2026-05-29
5,1,0,True,12,11,3,3,6,3,0.4749728925775174,5,2026-05-31,0,14763,AUTORISATION,1042,Operations,2026-06-11
5,1,0,True,10,19,4,1,3,3,0.5327296803092301,3,2026-05-25,1,14764,TELETRAVAIL,1049,Operations,2026-06-03
8,1,0,False,5,85,2,1,6,1,0.12956411063129242,24,2026-06-17,1,14765,TELETRAVAIL,1073,Operations,2026-06-21
6,0,0,False,1,20,3,2,3,0,0.14568701080551547,12,2026-05-27,1,14766,AUTORISATION,1077,Support,2026-05-27
8,5,2,False,11,9,7,7,1,5,0.6071238899110201,1,2026-05-25,0,14767,TELETRAVAIL,1186,Operations,2026-06-04
10,0,0,False,3,93,3,2,4,1,0.2856649955993062,22,2026-05-23,1,14768,TELETRAVAIL,1083,Engineering,2026-05-25
9,0,0,False,3,43,3,0,9,1,0.1464968309336097,9,2026-05-30,1,14769,CONGE,1062,Sales,2026-06-01
6,4,2,True,13,29,9,3,3,5,0.5751771715691574,4,2026-05-26,0,14770,AUTORISATION,1065,Operations,2026-06-07
5,0,0,False,3,105,2,1,4,0,0.134620486596048,9,2026-06-30,1,14771,CONGE,1168,Operations,2026-07-02
6,0,0,False,4,44,2,1,3,0,0.16954525270337006,22,2026-06-08,1,14772,TELETRAVAIL,1109,Sales,2026-06-11
9,0,0,False,3,65,1,0,9,0,0.12998568725707532,13,2026-05-29,1,14773,TELETRAVAIL,1197,Operations,2026-05-31
7,1,1,True,9,38,3,3,2,3,0.3270831949614518,1,2026-06-06,1,14774,CONGE,1140,Finance,2026-06-14
7,0,0,False,4,57,1,2,9,1,0.12150375040718929,24,2026-06-30,1,14775,AUTORISATION,1047,Sales,2026-07-03
8,5,1,True,3,14,6,8,1,4,0.836764522768384,0,2026-05-28,0,14776,CONGE,1105,Finance,2026-05-30
10,0,0,False,1,53,3,2,6,1,0.04353358713090634,14,2026-07-02,1,14777,AUTORISATION,1125,Support,2026-07-02
8,0,0,False,5,97,3,1,7,0,0.13610350918808867,5,2026-05-24,1,14778,TELETRAVAIL,1042,Finance,2026-05-28
9,1,0,False,4,99,0,2,6,0,0.16576951424126338,4,2026-06-06,1,14779,TELETRAVAIL,1081,Sales,2026-06-09
8,0,0,False,1,46,3,2,5,1,0.03316559128293939,21,2026-06-06,1,14780,CONGE,1134,Sales,2026-06-06
6,4,1,False,9,30,5,2,0,2,0.9344057304594875,2,2026-05-21,0,14781,TELETRAVAIL,1031,Support,2026-05-29
3,2,2,True,4,27,4,9,1,4,0.7544023572930031,0,2026-05-22,0,14782,TELETRAVAIL,1124,Operations,2026-05-25
4,1,1,True,12,57,3,4,6,1,0.5309515428557425,8,2026-06-03,1,14783,AUTORISATION,1040,Finance,2026-06-14
3,1,2,True,11,23,9,9,3,3,0.7484599982464294,6,2026-05-21,0,14784,AUTORISATION,1016,Operations,2026-05-31
7,0,0,False,5,32,0,0,4,0,0.1906335665109225,24,2026-06-16,1,14785,TELETRAVAIL,1045,Engineering,2026-06-20
10,0,0,False,5,110,0,1,6,1,0.34806932407844804,23,2026-06-17,1,14786,TELETRAVAIL,1138,Engineering,2026-06-21
6,0,0,False,1,81,3,0,5,0,0.07020953594526072,10,2026-06-30,1,14787,AUTORISATION,1086,Sales,2026-06-30
7,0,0,False,1,45,1,0,3,0,0.2676734667231497,16,2026-06-17,1,14788,AUTORISATION,1109,Engineering,2026-06-17
4,1,0,True,12,14,4,4,5,2,0.4825482393519514,9,2026-06-04,1,14789,CONGE,1165,Finance,2026-06-15
10,1,0,False,1,50,1,1,8,0,0.013714241905733983,11,2026-05-29,1,14790,AUTORISATION,1157,Finance,2026-05-29
11,1,0,False,4,56,0,1,8,1,0.25316501233495964,18,2026-06-17,1,14791,CONGE,1052,Engineering,2026-06-20
5,1,1,True,6,8,3,0,5,2,0.6533526031377606,1,2026-06-01,0,14792,TELETRAVAIL,1093,Engineering,2026-06-06
10,1,0,False,5,116,1,1,8,0,0.38306633583058974,6,2026-06-06,1,14793,TELETRAVAIL,1170,Finance,2026-06-10
6,0,0,False,3,115,0,1,3,0,0.22305867485799988,7,2026-06-26,1,14794,CONGE,1176,Support,2026-06-28
6,1,1,True,11,36,3,2,4,2,0.4904016898958523,8,2026-05-22,0,14795,CONGE,1197,Engineering,2026-06-01
5,0,0,False,3,112,0,1,5,0,0.10439642089994293,15,2026-05-31,1,14796,CONGE,1032,Finance,2026-06-02
6,0,0,False,1,26,0,2,9,0,0.0005072481766811965,4,2026-06-20,1,14797,CONGE,1191,Sales,2026-06-20
10,0,0,False,3,106,3,2,5,1,0.2338863715875351,21,2026-06-27,1,14798,AUTORISATION,1156,Support,2026-06-29
4,2,2,False,14,1,7,4,3,5,0.8302151627144604,5,2026-05-23,0,14799,AUTORISATION,1133,Operations,2026-06-05
7,0,0,False,5,83,1,0,8,0,0.2600848841506054,15,2026-06-19,1,14800,TELETRAVAIL,1092,Finance,2026-06-23
6,0,0,False,3,50,2,0,8,1,0.24691230763251318,25,2026-06-19,1,14801,AUTORISATION,1054,Support,2026-06-21
3,2,1,True,6,32,6,4,0,4,0.7597492149245137,6,2026-05-22,0,14802,TELETRAVAIL,1138,Operations,2026-05-27
11,0,0,False,2,91,3,1,5,0,0.09233577430406248,20,2026-05-26,1,14803,CONGE,1098,Finance,2026-05-27
8,0,0,False,3,44,0,0,7,0,0.2254508699262483,9,2026-06-07,1,14804,CONGE,1147,Sales,2026-06-09
5,0,0,False,1,80,0,2,4,1,0.32130317567645283,6,2026-06-30,1,14805,CONGE,1056,Support,2026-06-30
5,0,0,False,2,107,1,2,5,0,0.2484220415949468,29,2026-06-21,1,14806,AUTORISATION,1126,Engineering,2026-06-22
10,1,0,False,2,68,0,1,9,0,0.14938902175529242,28,2026-06-24,1,14807,TELETRAVAIL,1198,Support,2026-06-25
9,2,0,True,11,25,3,1,2,3,0.37466669461422875,4,2026-06-03,0,14808,AUTORISATION,1004,Finance,2026-06-13
8,0,0,False,5,106,3,0,7,1,0.22772630428383722,8,2026-05-26,1,14809,AUTORISATION,1049,Sales,2026-05-30
11,1,0,False,3,116,3,2,4,1,0.002001280135690342,9,2026-06-28,1,14810,CONGE,1144,Engineering,2026-06-30
7,0,0,False,4,84,1,0,3,0,0.33988830397032527,7,2026-06-22,1,14811,CONGE,1119,Operations,2026-06-25
8,0,0,False,5,21,1,0,9,1,0.21393284186184724,19,2026-07-02,1,14812,AUTORISATION,1164,Finance,2026-07-06
6,4,1,False,14,19,11,2,3,2,0.657670970577898,1,2026-05-21,0,14813,CONGE,1109,Engineering,2026-06-03
5,0,0,False,3,78,2,0,4,0,0.30051785314650753,19,2026-06-28,1,14814,AUTORISATION,1161,Engineering,2026-06-30
7,4,1,True,7,34,7,8,3,4,0.7224187566133544,5,2026-05-24,0,14815,CONGE,1090,Sales,2026-05-30
5,0,0,False,5,87,3,1,6,1,0.07099328851849851,24,2026-06-27,1,14816,CONGE,1155,Sales,2026-07-01
6,3,1,True,14,35,6,4,3,4,0.8888135618940576,1,2026-05-24,0,14817,AUTORISATION,1069,Engineering,2026-06-06
11,0,0,False,4,55,3,0,4,1,0.05592266741701253,11,2026-06-30,1,14818,AUTORISATION,1094,Support,2026-07-03
5,2,2,True,3,26,11,2,1,3,0.6875293663944545,5,2026-05-22,0,14819,CONGE,1113,Finance,2026-05-24
6,5,2,False,7,27,4,4,1,4,0.7560193518140933,2,2026-05-24,0,14820,AUTORISATION,1166,Sales,2026-05-30
8,1,0,False,5,116,1,0,3,0,0.3331474177757057,23,2026-05-24,1,14821,AUTORISATION,1063,Sales,2026-05-28
4,1,1,True,13,44,3,0,4,2,0.3187753438635237,0,2026-06-03,1,14822,TELETRAVAIL,1022,Engineering,2026-06-15
4,2,2,True,6,1,6,5,2,2,0.6703464134839022,3,2026-05-24,0,14823,CONGE,1137,Finance,2026-05-29
5,2,2,True,5,12,6,7,3,3,0.9374976028406583,5,2026-05-24,0,14824,TELETRAVAIL,1148,Operations,2026-05-28
11,0,0,False,3,57,0,2,9,1,0.2982080428349496,24,2026-06-17,1,14825,AUTORISATION,1070,Operations,2026-06-19
6,0,0,False,5,92,2,1,9,1,0.1543261615007229,15,2026-06-11,1,14826,CONGE,1191,Operations,2026-06-15
7,5,1,True,12,16,10,3,1,2,0.5365933808893889,1,2026-05-20,0,14827,CONGE,1101,Engineering,2026-05-31
5,3,2,False,9,17,6,8,3,2,0.619162947461725,6,2026-05-27,0,14828,CONGE,1016,Operations,2026-06-04
8,5,2,True,9,21,10,3,1,4,0.6000159920501118,4,2026-05-23,0,14829,TELETRAVAIL,1190,Support,2026-05-31
9,1,1,True,12,13,4,2,3,1,0.47092188698649606,9,2026-06-02,1,14830,CONGE,1128,Support,2026-06-13
6,0,0,False,4,46,2,1,9,1,0.02368718182531442,29,2026-05-27,1,14831,CONGE,1142,Finance,2026-05-30
7,0,0,False,1,41,0,2,6,1,0.06435773480925074,29,2026-06-01,1,14832,TELETRAVAIL,1101,Sales,2026-06-01
8,1,0,False,3,57,2,2,9,0,0.05120720569786759,6,2026-05-22,1,14833,TELETRAVAIL,1052,Sales,2026-05-24
9,1,0,False,5,20,1,0,3,0,0.06014503373309235,28,2026-06-11,1,14834,AUTORISATION,1086,Operations,2026-06-15
8,5,1,True,5,4,9,9,2,4,0.6289467576901782,2,2026-05-26,0,14835,AUTORISATION,1129,Sales,2026-05-30
8,5,2,False,14,12,11,6,1,2,0.860163676345407,1,2026-05-27,0,14836,TELETRAVAIL,1178,Operations,2026-06-09
8,5,1,False,3,12,5,4,0,4,0.7421910512023652,5,2026-05-23,0,14837,TELETRAVAIL,1137,Sales,2026-05-25
8,0,0,False,4,108,1,2,6,1,0.3671789084122965,29,2026-06-17,1,14838,TELETRAVAIL,1012,Support,2026-06-20
10,0,0,False,4,35,1,0,5,1,0.22332196068291266,13,2026-06-21,1,14839,TELETRAVAIL,1179,Operations,2026-06-24
6,0,0,False,3,58,1,2,9,1,0.18948376743289283,12,2026-05-24,1,14840,TELETRAVAIL,1053,Support,2026-05-26
11,0,0,False,1,56,2,2,8,1,0.13170888576299095,11,2026-06-25,1,14841,AUTORISATION,1121,Engineering,2026-06-25
4,1,0,True,11,6,5,4,6,1,0.3451979920250483,4,2026-06-07,1,14842,TELETRAVAIL,1133,Finance,2026-06-17
8,6,2,True,9,1,7,4,2,3,0.7495033657320787,3,2026-05-24,0,14843,TELETRAVAIL,1148,Operations,2026-06-01
5,1,1,True,7,56,4,3,5,2,0.657267448001829,5,2026-06-01,0,14844,CONGE,1113,Finance,2026-06-07
11,1,0,False,5,39,0,0,5,0,0.23228196806883483,9,2026-06-24,1,14845,CONGE,1089,Engineering,2026-06-28
6,1,0,True,9,15,6,0,5,2,0.6290344078919,4,2026-05-29,1,14846,CONGE,1172,Sales,2026-06-06
7,0,0,False,1,75,2,1,9,1,0.19890236381504992,1,2026-06-08,1,14847,TELETRAVAIL,1038,Support,2026-06-08
6,4,2,True,14,1,9,6,3,4,0.9338887020736704,4,2026-05-26,0,14848,CONGE,1049,Finance,2026-06-08
5,0,0,False,5,32,0,2,8,1,0.27649266028437625,13,2026-06-06,1,14849,TELETRAVAIL,1149,Engineering,2026-06-10
7,0,0,False,4,78,3,1,3,1,0.3497626177588918,6,2026-06-08,1,14850,TELETRAVAIL,1013,Sales,2026-06-11
3,1,1,False,6,22,9,8,0,5,0.8892787444030288,3,2026-05-26,0,14851,TELETRAVAIL,1133,Sales,2026-05-31
9,0,0,False,5,80,3,0,5,1,0.08383016671640947,27,2026-06-01,1,14852,CONGE,1091,Engineering,2026-06-05
5,3,1,True,11,21,10,9,3,3,0.5841956552653553,5,2026-05-28,0,14853,AUTORISATION,1048,Support,2026-06-07
8,1,1,True,13,10,4,2,2,3,0.4209203544720721,0,2026-05-23,0,14854,TELETRAVAIL,1098,Sales,2026-06-04
6,1,0,True,10,58,4,1,5,3,0.5286061655403006,6,2026-05-24,1,14855,CONGE,1004,Support,2026-06-02
5,4,1,True,11,17,9,2,0,3,0.9131507481109569,6,2026-05-25,0,14856,TELETRAVAIL,1022,Finance,2026-06-04
4,1,0,True,11,14,4,3,4,3,0.4446689804617529,1,2026-05-23,1,14857,TELETRAVAIL,1026,Finance,2026-06-02
4,2,2,False,13,10,8,2,1,3,0.5084869608805878,3,2026-05-26,0,14858,TELETRAVAIL,1163,Sales,2026-06-07
8,1,0,True,8,10,2,1,6,3,0.327502226089923,6,2026-06-07,1,14859,AUTORISATION,1101,Support,2026-06-14
10,0,0,False,1,40,2,0,7,0,0.11493209713578834,13,2026-05-24,1,14860,TELETRAVAIL,1002,Finance,2026-05-24
4,3,1,False,4,23,5,2,3,2,0.8226215224936966,3,2026-05-25,0,14861,CONGE,1016,Engineering,2026-05-28
7,5,1,False,4,16,7,3,2,5,0.582641988706146,0,2026-05-20,0,14862,AUTORISATION,1149,Operations,2026-05-23
